Id,Subject Focus,Eyes,Face,Near,Action,Accessory,Group,Collage,Human,Occlusion,Info,Blur,Pawpularity
900e13aec18d0a462816d6cbbb7e1aea,0,1,1,1,0,0,1,0,0,0,0,0,33
ce2c22615a3e2a2da012aa916da91189,0,1,1,0,0,0,1,1,0,0,0,0,28
8ceb81020a2fbb2986ada64f8a57ad56,0,1,1,1,0,0,0,0,1,1,0,0,44
3159fd3be27d486aaecd20e9d28921f1,0,1,1,1,0,0,1,0,0,0,0,0,44
aab7ad4700d53853710b4c4992713b37,0,1,1,1,0,0,0,0,0,0,0,0,100
0ea022edb8e9ac6cc061f602d00c5eb6,0,1,1,0,0,0,0,0,0,0,1,0,32
14a576dd5bf05ef21c2cf4702872f7ce,0,1,1,1,0,0,0,0,0,0,0,0,28
cc4d3029946fdb000c1115051f4428a6,0,1,1,1,0,0,0,0,0,0,0,0,32
bb018056345d6332499b0640196a2359,0,0,1,1,0,0,0,0,0,0,0,1,100
b5dd2c5068363fef61de2cdb27be7cd2,0,1,1,1,0,0,0,0,0,0,0,0,28
16a119b307ea1756ed3f06372ba9f979,0,1,1,1,0,1,0,0,0,0,0,0,48
c84083836f0104dd4bb2c2aa1d57e386,0,0,1,1,0,0,0,0,0,0,0,1,19
36a4110228c6a945f0b94661a9c6de8f,0,1,1,1,0,0,0,0,0,0,0,0,41
9f04c5d17df0e9877e0f051da51c6843,0,1,1,1,0,0,0,0,0,0,0,0,12
739cba9185af52d0c75622311576a7cb,0,1,1,1,0,0,0,0,0,0,0,0,32
3afe7c6e9ed321e3219e8d45c1192773,0,1,1,1,0,0,0,0,0,0,0,0,100
a570428bb18ff966a1ded3f51c6cd55d,0,1,1,0,0,0,1,0,0,0,0,0,76
b858d158a55e1d176e91ce3964e4bea2,0,1,1,1,0,0,0,0,0,0,0,0,18
b4903a95871657666df16231326fc0ba,0,1,1,1,0,0,0,1,0,0,1,0,19
07c58f193424517a7c4e1279e09b8c0c,0,1,1,1,0,0,0,0,0,0,0,0,5
648025eae17aee1b4d2554a55969baff,0,1,1,1,0,0,0,0,0,0,0,0,22
b0541c0ff52ef12e10f9b778007be284,0,1,1,0,0,0,0,0,0,0,0,0,37
3c5df8ffb23fe807ee18c2ef04b69eab,0,0,1,1,0,0,0,0,0,0,0,1,37
384d86e06e9a0fd2ae41282e2b62e8f2,0,1,1,1,0,0,0,0,0,0,0,0,32
8ae899af0264276b0de57010bdf1eb9f,0,0,1,1,0,0,0,0,0,0,0,0,73
7698362f7f59512504635070521d3494,0,1,1,1,0,1,0,0,0,0,0,0,27
ff9b3b3468c4b35a3b6450a1ddc88449,0,1,1,1,0,0,0,0,0,0,0,0,44
f3ae0533473faff59042902c588adf93,0,1,1,1,0,0,0,0,0,0,0,0,25
9663b014a20cd012ac1660bae69fe360,0,1,1,1,0,1,1,0,0,0,0,0,24
1736588bbcfbb66fb27fa4cdfa32a937,0,1,1,1,0,0,0,0,0,0,0,0,19
a5b92d6b7e6aec0921fb7ce2062bd02a,0,0,1,1,0,0,0,0,0,0,0,1,22
943125bb499b7a64448a4157a64a430a,0,1,1,0,0,0,1,1,0,1,1,0,42
64f18d3e7285f44c3413e576547a69dc,0,1,1,1,0,0,0,0,0,0,0,0,18
3cbc5b96f433f5819426380603dd203c,0,0,1,1,0,0,0,0,0,0,0,0,34
4aeb75ca3722b87a6534c7e349d0613c,0,1,1,1,0,0,0,0,0,0,0,0,19
84306223a3e0d1d0921c71386b5182cb,0,1,1,1,0,0,0,0,0,1,0,0,37
261da7d49d9a60ff745ed8590652f15e,0,1,1,1,0,0,0,0,0,0,0,0,37
3c867d849c5cd3709dcd5a1a239b24fb,0,1,1,1,0,0,0,0,0,0,0,0,21
592562893e1f28696b73850db29e2680,0,1,1,1,0,0,0,0,0,0,0,0,10
953b5e2bd2e6fab6614f5a492c34c75b,0,1,1,1,0,0,0,0,0,0,0,0,32
7ddbcd828933d1872f08a79d99f92e73,0,0,0,1,0,0,0,0,0,0,0,0,20
6828b2300233cbf1c95317ed36b11b80,0,1,1,1,0,0,0,0,0,0,0,0,100
b8618268c03f644c91bfb28c550726b2,0,1,1,1,0,0,0,0,0,0,0,0,27
d65684f2f890306ea40680075fd6de86,0,1,1,1,0,0,0,0,0,0,0,0,33
f7d14afc9f6ddddbd56c0c494489c5a5,0,1,1,1,0,0,0,0,0,0,0,0,100
cd9aa7741fc0dc90c779048c84c80324,0,1,1,1,0,0,0,0,1,1,0,0,31
e70fc564f8856c9a5d046cc4b791807d,0,1,1,1,0,0,0,0,0,0,0,0,21
f0228ab82d01796ef319a40578a777d3,0,1,1,1,0,0,0,0,0,0,0,0,78
5326acc66c2a41bdf451e11b3dc39553,0,1,1,1,0,0,0,0,0,0,0,0,33
57d82cc9403bdeab16b51a747b50230c,1,1,1,1,0,0,0,0,0,0,0,0,30
8f800f25382dd04b46bd7791e6d75e02,0,1,1,0,0,0,0,1,0,0,1,0,36
bbac1072c693f91f726e509feb44e083,0,1,1,1,0,0,0,0,1,1,0,0,19
7c0664ccdad96a139992764877626bdf,0,1,1,1,0,0,0,0,1,1,0,0,38
da54ae6e349117abd536b7c35fa6e29c,0,1,1,1,0,0,1,0,0,0,0,0,34
09222e54198bb3fe49cbc13dfd25bbe2,0,0,1,1,0,0,0,0,0,0,0,1,23
e887fce17c574c0d0b24a611d4c17c9e,0,0,1,1,0,0,1,0,0,0,0,0,18
4fd2acbf73ecec0cae88ea7767640ff0,1,1,1,1,0,0,0,0,0,0,0,0,60
5029b81e293c2552302a8cc41ece4e77,0,1,1,1,0,0,0,0,1,1,0,0,46
632b649463f4121ebfc06f8d019ee8e3,0,1,1,1,0,0,0,0,0,0,0,0,22
11d3ad09f09acf422036ab8368fe44db,0,0,1,1,0,1,0,0,0,0,0,0,18
f26ac309f2f9f06803c1c6b6f7a21bab,0,0,0,0,0,0,0,0,0,0,0,0,40
bcb859c79bd4c89b00a8e0b016b0bb07,0,1,1,1,0,0,0,0,1,1,0,0,25
3edad7cfd93802d47d39332fe7f249e3,0,1,1,1,0,0,0,0,1,1,0,0,72
038c7c8e925037b23da8711b5621104e,0,0,0,1,0,0,0,0,0,0,0,0,42
d049edf38d0f3566e99bcfa6fa5a3d77,0,1,1,1,0,0,0,0,0,0,0,0,26
fe8668d6328400667faae2ff8e504723,0,0,1,1,0,0,0,0,0,0,0,1,51
0766dfe42debacb14af1bfdb6e955e47,0,1,1,1,0,0,0,0,1,0,0,0,34
5a5fc3a434959615472a0117168d4dea,0,0,1,1,1,0,0,0,0,0,0,0,52
f98ee88ae2e92cc54072da239214c377,0,1,1,1,0,0,0,0,0,0,0,0,37
145de8cfcae58aa7a927415560532ea6,0,0,0,0,0,0,1,0,0,0,0,0,45
baf9f5360691620887b06588b66ab107,0,0,1,1,0,0,0,0,0,0,0,1,13
08676b963c016c0044c1140ef1c31a17,0,0,1,1,0,0,0,0,0,0,0,0,6
b934054371176ce9455064a3a451974d,0,1,1,1,0,0,0,0,0,0,0,0,22
652ffc53fa79bd3711bb8b712788264f,0,1,1,1,0,0,0,0,1,1,0,0,43
9cb2e38d8d3a6ff4425e2c54fbb0f31e,0,0,1,1,0,0,0,0,0,0,0,0,37
f0b3d68a286503a4b0ce21082b698ba1,0,0,0,1,0,0,0,1,0,0,0,0,39
21f8038309981512224530de3090168f,1,1,1,1,0,0,0,0,0,0,0,0,25
398757e8077abfc4610fb351be9693d0,0,1,1,1,0,0,0,0,0,0,0,0,38
5bf2ec07252103203c6977c61903b088,0,1,1,1,0,0,0,0,0,0,0,0,27
caab55069b9fd11b61591b40dc475821,0,1,1,1,0,0,0,0,0,0,0,0,28
6afb2c0b2e2209caa00c57aaac3e3124,0,1,1,1,0,0,0,0,0,0,0,0,40
4b249023b0234766daa3258ac27577ac,0,1,1,1,0,0,0,0,0,0,0,0,27
3c38e46bfb4caabde1682e9d77a67f42,0,1,1,1,0,0,0,0,0,0,0,0,42
f6d2703eeb0405a34f68713a60710eb9,0,0,1,1,0,0,0,0,0,0,0,1,48
4abd5fc7c6b5db63bd1dc45788c4e6d5,0,1,1,1,0,0,0,0,1,0,0,0,35
4be8c5765655cfb91c7210bb59d58764,0,1,1,1,0,0,0,0,0,0,0,0,13
5b2298b9e109ef72259f48934a87d9f8,0,1,1,1,0,0,0,0,0,0,0,0,50
17756b5f1c12109d9f7086d0ebbc50fe,0,0,1,0,0,0,0,0,0,0,0,0,24
9f40111d360fe1360674b6f751039dab,1,1,1,1,0,0,0,0,0,0,0,0,20
00a1e0c0f89ff89a8f32d42e9025f6b2,0,1,1,1,0,0,0,0,0,0,0,0,40
cd969c18c37e989972b63cf5ba2455f9,0,1,1,0,0,0,0,0,1,0,0,0,35
51b8e8866fcc9448ee80cb77fd4e4919,0,1,1,1,0,1,0,0,0,0,0,0,28
e57cf272ceec6dfa19208df965e7dd1f,0,1,1,1,0,0,1,0,0,0,0,0,26
cbd2bcaccd52f314d0c448518f6155a9,0,1,1,1,0,0,0,0,0,0,0,0,30
12f5f4396846c66fb48c2783fdc288d2,0,1,1,1,0,0,0,0,0,0,0,0,100
a613ac6c9be87ab2d6557c20829f2162,0,1,1,1,0,0,0,0,0,0,0,0,26
5399b48b105b1dfe0400feeea3078846,0,1,1,1,0,0,0,0,0,0,0,0,25
58e1f7ed030b1d70e3016fe5da459a4d,0,1,1,1,0,0,0,0,1,0,0,0,29
a4abd72af83f32d3800da5fc5710fa08,0,1,1,1,0,0,0,0,0,0,0,0,26
4c785fc9ba2408733889b1d31653acf8,0,1,1,1,0,0,0,0,0,0,0,0,27
8bbb43a88817b6ec210b49e3dd190b38,0,1,1,1,0,0,0,0,0,0,0,0,33
69d4e63e9ab524a95bf8830a45b3fc68,0,1,1,1,0,1,0,0,0,0,0,0,85
82bbc355065237549c4900ae37b02a2c,0,1,1,1,0,0,1,0,0,0,0,0,100
8a7fc7c5077087a53839aaddc2958b73,0,0,0,0,0,0,0,0,0,0,0,0,22
cdfb5b19aa414dc7c05d0a2c19c7af4a,0,1,1,1,0,0,0,0,0,0,0,0,20
2bc671f1628743197a9ef3304e87978f,0,1,1,1,0,0,0,0,1,1,0,0,38
3680521fefb451326a7aab0087ce1883,0,1,1,1,0,0,0,0,0,0,0,0,42
d75f686bf1a7043a77e71a8fa4caf2b2,0,1,1,1,0,0,0,0,0,0,0,0,27
81e62c6538a57fa646bb2c3e6b2a322c,0,1,1,0,0,0,1,0,0,0,0,0,31
deb8d1618d0cdc2a78c8198b882ebb2b,0,1,1,1,0,0,0,0,1,1,0,0,100
4de54741d754c78db4f360df6665a397,0,0,1,1,0,0,0,0,0,0,0,0,78
a81f46a8009759eaad2b5e068ed1b975,0,1,1,1,0,0,0,0,1,1,0,0,19
84cab761081a5ec6aeb154ec4244dd55,0,1,1,1,0,0,0,0,0,0,0,0,36
a9d8dca83fd0ffd72af53d61a564f9aa,0,1,1,1,0,0,0,0,0,0,0,0,54
629dce5e656b5155c2ef9adad225f77c,0,1,1,1,0,0,0,0,0,0,0,0,2
175cf60301a1c5811dc02ee6c4023237,0,1,1,1,0,1,0,0,0,0,0,0,24
ddcb781947fb436cc479714e9defbb4c,0,1,1,1,0,0,0,0,1,1,0,0,87
f67653cc3f49daef483d891ff6db9043,0,1,1,1,0,0,0,0,0,0,0,0,20
0702f7ac7995a1ae1affcd70fa0bad2e,0,1,1,1,0,0,0,0,0,0,0,0,56
d35d3834ae866cae5f99a0856218395a,0,1,1,1,0,0,0,0,0,0,0,0,29
feb371403a5f656fd8a0ca434d845f2d,0,1,1,1,0,0,0,0,0,0,0,0,96
8af0aff69c0b4386d74b5ec7bee716c7,0,1,1,1,0,0,1,0,0,1,0,0,26
f41044b75d53f323138f9c5df7b2983b,0,1,1,1,0,0,0,0,1,1,0,0,64
cf14c2d167a5ccf6e3ef62197943292e,0,1,1,1,0,0,0,0,0,0,0,0,32
64b9cc9b1d15a7828806bc4835c79e95,0,1,1,1,0,0,0,0,0,0,0,0,43
28cde610271c7d4979416765664e16e5,0,1,1,1,0,0,0,0,0,0,0,0,23
f50c8d4ff50e6ced1d4950ff80d24d01,0,1,1,1,0,0,0,0,0,0,0,0,28
d41e8327d33ad2a70470141a384bc979,0,1,1,1,0,0,0,0,0,0,0,0,18
9193fa591d5e8bcc1b8af3cd58206a0e,0,1,1,1,0,0,0,0,0,0,0,0,22
20a9b0332beba5860008ce0469ae375c,0,1,1,1,0,0,0,0,0,0,0,0,6
04130a179c58ea747262f5227d66491b,0,0,1,1,0,0,0,0,0,0,0,0,89
60c6fd944f9cd1b5376d33dd83346517,0,0,1,0,0,0,0,0,0,0,0,0,24
d82eb0f4785aad05385ebb292a70ac84,0,1,1,1,0,0,0,0,0,0,0,0,67
399ec19e12e54019be63a9e0625303cf,0,1,1,0,0,0,1,0,0,0,0,0,17
80cd4540f8b51cd485e17b31ae92bca2,0,1,1,0,0,0,0,0,1,0,0,0,74
adf10ad76c5d6a9e353d7ae5166575a6,0,0,1,1,0,0,0,0,0,0,0,1,36
dfe36132186c2dc9c7fff70411eb83e6,0,1,1,1,0,0,0,0,0,0,0,0,42
87fb09d33e25a96aa7a59dd915360f29,0,1,1,1,0,1,1,0,0,1,1,0,31
efe5d3f0b518a77d5a096d1c0f535438,1,1,1,1,0,0,0,0,0,0,0,0,65
895d33f1cfb62eba2ce20b376e6647fb,0,1,1,1,0,0,0,0,0,0,0,0,4
d22da16a635031c1ae7554c839f26c9b,0,0,1,1,0,0,0,0,0,0,0,0,48
7b191a7aba2e259b97987b9d0827731b,1,0,0,1,0,0,0,0,0,0,0,0,53
65160bc9076a91d144defe671686c29f,0,1,0,1,0,0,0,0,0,0,0,0,22
934812b6c1dca93c3d9208656078ba2b,0,1,1,1,0,0,0,0,0,0,0,0,100
373865da9ffe814d484d12cad7a827a7,0,1,1,1,0,0,0,0,0,0,0,0,66
a54ba8b7b283acae8403dcea55afcb77,1,1,1,1,0,0,0,0,0,0,0,0,73
07a8050039ba27185cfdbfba00206ce7,0,0,0,1,0,0,0,0,0,0,0,0,27
f481a6a05f6537636a7d58fbd55653d0,0,1,1,1,0,0,0,0,1,0,0,0,31
d2273d34671eb47fb0f8600d60554bd1,0,1,1,1,0,0,0,0,0,0,0,0,34
3e14822659c35950748e14e948a15240,0,0,0,0,0,0,0,0,0,0,0,0,49
9a58f01bb38fdacb9eb09fed6f6ddbc3,0,1,1,1,0,1,0,0,0,0,0,0,14
fc57c842151b26f435d5e6057a6569e6,0,1,1,1,0,0,0,0,0,0,0,0,45
36fb1371d0b5bc5bd643763e755a557a,0,0,0,1,0,0,0,0,0,0,0,0,100
ca2eaa448a89aa938df2a89614c46db7,0,1,1,1,0,0,0,0,1,1,0,0,39
149039f0a3bd877ec1cc6c239b04c899,0,1,1,1,0,0,0,0,0,0,0,0,2
0bd5374dd7d4b950419b1a8a206e6595,0,1,1,1,0,0,0,0,0,0,0,0,36
26f4df14123a289cbc5504fabd79c17b,0,1,1,1,0,0,0,0,0,0,0,0,43
728c8841df2b2b6589ea1a7bd5f8f775,0,1,1,1,0,0,0,0,0,0,0,0,43
9581fa5ccc2dd1a20932b037ba23268c,0,1,1,1,0,0,0,0,1,1,0,0,22
937f02d61080dc425cd5532ede67d4ea,0,0,1,0,0,0,0,0,0,0,0,0,25
9b7248a70a5b25b8356137734842146e,0,1,1,1,0,0,0,0,0,0,0,0,32
3b699afb0da345c46f924fb69f775e7c,0,1,1,1,0,0,0,0,0,0,0,0,41
057002edc16aadc40f84c2901ba545e0,0,1,1,1,0,0,0,0,0,0,0,0,17
0411d13394490978d20076b38d438313,0,1,1,1,0,0,0,0,1,0,0,0,36
7c8fece20a3366e596f26bed98a144da,0,1,1,1,0,1,0,0,0,0,0,0,29
6306e367f895a68fdcf7b52f3260f942,0,1,1,0,0,0,0,0,0,1,0,0,38
019211a7207432cc8229f19979b9df5d,0,1,1,1,0,0,0,0,0,0,0,0,17
0e79fadf6178a9acbb47d5df70fb5b67,0,1,1,0,0,0,0,1,0,0,1,0,32
71f15759ae02e17cfaae7904d527fa5d,0,1,1,1,0,0,0,0,0,0,0,0,68
421437f521e7404ac6d2b59632a793f8,0,1,1,1,0,0,0,0,1,1,1,0,14
faa83ed873a0c3f6601626fc8cd1efee,0,0,1,0,0,0,0,0,0,0,0,0,27
a95b0e805876b1893c5d542d10918cd9,0,0,1,0,0,0,0,0,0,0,0,1,32
61a53ef7606c624f56d3babaf067c24c,0,1,1,1,0,0,0,0,0,0,0,0,26
eba6342c02ab8feb8b6e8810d39921ac,0,1,1,0,0,0,1,0,0,0,0,0,67
66b89a6b1940d75cf352b00f5630917f,0,0,0,1,0,0,0,0,0,0,0,0,51
c0310055a307946a80207c435a7c6eca,0,0,1,1,0,0,0,0,0,0,0,1,44
ad1362089c0b9e4a50ea15e2219c2907,0,0,0,0,1,0,0,0,0,0,0,0,100
e56bf470b4b41ece2f228f9770554d82,0,1,1,1,1,0,0,0,0,0,0,0,37
afc1ad7f0c5eea880759d09e77f7deee,0,1,1,1,0,0,0,0,0,0,0,0,41
0b06f1dc9e5507cc0a4d2e6a150565bf,0,1,1,1,0,1,0,0,0,0,0,0,61
54a06cf9a72be99406e0193251a7dae0,0,0,0,1,0,0,0,0,0,0,0,0,35
eddc67450931fa9979dfd79fc42a2444,0,0,0,1,0,0,0,0,0,0,0,0,13
c391db468c4c2dac217fcbc6eab9dc47,1,1,1,1,0,0,0,0,0,0,0,0,32
cd89974266e5591b36eb35d301d8a314,0,1,1,1,0,1,0,0,0,0,0,0,37
030f610d267d5074615ab41d34f5a6f2,0,1,1,0,0,0,0,1,0,0,0,0,47
678359258627d0968f43d87759401634,0,1,1,1,0,1,0,0,1,0,0,0,30
21ad381c0421c30b1ce3f4e8ecf87223,1,1,1,1,0,0,0,0,0,0,0,0,81
3adcf825ff2ad680bd03df4b188e1974,0,1,1,1,0,0,0,0,0,0,0,0,21
b383a8fa9a5a6064169312e92a2910c8,0,0,1,1,0,0,0,0,0,0,0,0,21
adf00ba782d2e4408dbb4908d462e3dc,0,1,1,1,0,1,0,0,0,1,0,0,4
500f790787f0bc8c85e10bd309f4ecc9,0,1,1,1,0,0,0,0,0,0,0,0,100
90743673785cff0f1977f6dbcf76e6cd,0,0,0,1,0,0,0,0,0,0,0,0,33
9d6871e7a1cf7897b8504abf75645577,0,1,1,1,0,0,0,0,0,0,0,0,36
7cd2a220e484e77150bfe9ec02925ded,0,1,1,1,0,0,0,0,0,0,0,0,14
d2a83b5178961e6e8bc1eb9586c92a0d,0,1,1,1,0,0,0,0,0,0,0,0,25
fa1531180fccb98ebf7b4a3bbae490e3,0,1,1,1,0,1,0,0,0,0,0,0,25
9bb26fdf20888caf54957e8c7e7bd3c8,0,1,1,1,0,0,0,0,0,0,0,0,31
e9d0dcbff8d5cd03a208afaae6c39dc3,0,1,1,1,0,0,0,0,0,0,0,0,26
15745e69fd34b7033ec385c0403a50d3,0,1,1,1,0,0,0,0,0,0,0,0,6
b2a34a7a7c2ecf1e961bca0947c04997,0,1,1,1,0,0,0,0,0,0,0,0,47
2ee950ad02ce9eaa771c36a169fee925,0,1,1,0,0,0,1,0,0,1,0,0,36
6e67c43d8245ec25bc2f434afc297a53,0,1,1,1,0,0,0,0,0,0,0,0,13
55b90868c311740686d2314fb1bd19a7,0,0,1,0,0,0,1,0,0,1,0,0,28
72561ce1373b2956ea571af24b9393cd,0,0,1,1,0,0,1,0,0,0,0,1,19
d6c57f4072a60dda34aac6f584de2120,0,1,1,1,0,0,0,0,1,0,0,0,31
46d625de82fc4d08c5ed4aa2c8ccf7b8,0,1,1,0,0,0,0,0,0,0,0,0,32
f5f4c5a5df7af866eb7fcee632ae0e07,0,0,0,1,0,0,0,0,0,0,0,0,100
86ba4325b60e6c854a45b961a4c659c7,0,1,1,1,0,1,0,0,0,0,0,0,29
b6efedddb349a7af477879a45ab3c63d,0,0,0,0,0,0,1,0,0,0,0,1,37
0d412fd1a56d08a0cd4c20f615efad75,0,1,1,1,0,0,0,0,0,0,0,0,20
427a527b062ab9de12bb14a66504f1b7,0,1,1,1,0,0,0,0,0,0,0,0,33
c279f1e5c7f71c046bd82045fd6bedac,0,0,1,1,0,0,0,0,0,0,0,1,55
